-0.5531152460434856,-0.1352231632837793
0.2551806916075589,0.1012927975635308
-0.0353133191867931,-0.2006797125327236
-0.3932655772705346,-0.3684051742542332
0.174729860184063,-1.1532725410974742
-0.3258480826128213,-0.2024022533024326
-0.457310716249125,0.102376331273509
-0.15002447472448,-0.4890941597964293
-0.5743318393809527,-1.0303053564727598
-0.2295464312986338,0.0616465769445819
-0.3912626598620274,-0.2743600048112466
-0.4320162665605769,-1.0421408785355994
0.4778056314675556,-1.563070546794388
-0.495461767139255,-0.0931320460884692
-0.4538773759843078,-0.9405665389540458
0.2285543700564742,-0.1982348159563623
-0.1885586534640842,-0.8436041633688101
0.2850331694415025,-0.1214984029573877
-0.1168035672382194,-0.6891589353234445
-0.4395883452866482,-0.2999480701161183
-0.4657490699832285,-1.0286661644499722
-0.445121166143897,-0.8449933091508335
-0.0792693203218241,-1.4109590836628216
-0.0888794106696555,-0.8308795880054755
-0.064431972937604,-0.0384830510236672
0.6201562816024646,-0.4239710055351706
-0.5511463368045433,-0.8850840564200299
-0.2572948825118779,-0.9240634870636074
1.4991286694836954,-0.944900673793959
-0.1334654873178021,-1.622942729999598
-0.239226070718124,0.0136099158022115
-0.4304405346105211,-0.1125245212055164
0.2191123762110166,-0.2840840252854107
-0.1072432354283373,-0.4604221908554656
-0.0919958176730838,-0.5084866349134765
