,zip,stabbr,cty_name,est_per_capita,MEDFAMINC
2991,12751,NY,SULLIVAN,-0.4576445305485249,-1.6634502210034012
11220,40022,KY,SHELBY,0.00999279629447681,0.027501373622445913
3570,14420,NY,MONROE,-0.191121731600327,0.1005982246725191
4113,15742,PA,INDIANA,-0.6049316363030023,-0.36318198611382513
17153,57648,SD,CAMPBELL,0.2694518025672415,0.2474587167480367
20476,67735,KS,SHERMAN,0.6981670323445363,-0.4727855883154742
14131,49266,MI,HILLSDALE,-0.5031386906219041,-0.26191325860431663
19521,64497,MO,DEKALB,-0.5872222371003821,0.5989403825156063
14328,49724,MI,CHIPPEWA,-0.5126063497034072,-0.17392476477095226
10129,36509,AL,MOBILE,0.8392973677376601,-1.3295829237518888
6649,25070,WV,PUTNAM,0.09990956723139606,-0.4003277443251318
13750,48367,MI,OAKLAND,-0.34280964534641123,0.8973844623255213
18851,62561,IL,SANGAMON,-0.47154372566082897,-0.1683681816428585
921,4344,ME,KENNEBEC,0.12296785955315825,-0.04879051272628117
4659,17327,PA,YORK,-0.19474900158014977,0.17647336728663915
18096,60631,IL,COOK,0.2202109793036157,1.4047838506674013
5423,20129,VA,LOUDOUN,0.45881544644773686,4.438067014462494
4782,17842,PA,SNYDER,-0.2263160566930125,-0.4127744905320618
8566,31067,GA,WASHINGTON,-0.3273350538613166,-0.4741469511818571
13443,47708,IN,VANDERBURGH,15.840673598077323,0.6526169755329919
1952,7880,NJ,WARREN,-0.43301178246790845,0.768388385006825
11861,43207,OH,FRANKLIN,-0.22437694188171617,-0.5037079734233159
21061,70043,LA,ST. BERNARD PARISH,-0.12892123861412452,-0.7770362974942471
26784,93726,CA,FRESNO,-0.2937843153233095,-0.924091269979248
18699,62271,IL,WASHINGTON,0.1326299715586866,0.35342275700078435
5392,20003,DC,DISTRICT OF COLUMBIA,0.45183174207529636,3.8542368251936843
20107,66612,KS,SHAWNEE,3.1640371110311825,-1.2100608206665924
2514,11361,NY,QUEENS,0.4855569520377923,0.664591412174034
21541,71827,AR,LAFAYETTE,-0.6159762751600124,0.03664195286816012
18275,61273,IL,HENRY,-0.060162385501343334,0.40257073476877353
18150,60936,IL,FORD,0.2669354519766598,-0.029453603440514946
26517,92677,CA,ORANGE,0.15423005172743684,1.999115982048308
11366,40513,KY,FAYETTE,0.2948293758786516,1.8905681306409967
7979,29569,SC,HORRY,-0.20707406449740431,-0.970210909942426
23174,76693,TX,FREESTONE,-0.5420061848634117,-0.19665118976485566
288,2032,MA,NORFOLK,-0.010845875865174463,2.4077471052883217
13034,46528,IN,ELKHART,-0.2522218955818044,0.005413955688273288
28455,99338,WA,BENTON,-0.1845837560747822,1.3963100613970585
9783,35183,AL,COOSA,-0.6724998163274616,-0.5473549338944922
21315,70820,LA,EAST BATON ROUGE PARISH,-0.5109640788426788,-0.30719941109828064
3884,15202,PA,ALLEGHENY,-0.21042604580970206,0.17519535316717758
291,2043,MA,PLYMOUTH,0.44148876089127215,4.438067014462494
12252,44286,OH,SUMMIT,0.7544557470307524,1.773518707047702
26032,90249,CA,LOS ANGELES,0.16653850779002932,0.21056300477749426
12701,45653,OH,SCIOTO,-0.39045022106905336,-0.027064272695434637
18870,62627,IL,CASS,-0.2927053469654509,-0.5771937852923557
15311,52757,IA,CLINTON,0.006656360136433497,-0.319785071883413
19774,65534,MO,PULASKI,-0.4911107436170721,-1.29349291633492
25859,89117,NV,CLARK,0.357490389589513,-0.1424467213503012
13052,46555,IN,KOSCIUSKO,0.4703911923393686,0.20461746083043394
27312,95668,CA,SUTTER,1.021825739503234,0.7220742646341637
14707,50514,IA,EMMET,0.5777220801519458,-0.3110890192879463
23973,79045,TX,DEAF SMITH,-0.20912974595446987,-0.991603754985587
9581,34291,FL,SARASOTA,-0.4205263128492832,-0.057486565321747875
15418,53129,WI,MILWAUKEE,-0.13468441926646885,0.6929022032116715
2877,12442,NY,GREENE,0.9210235087308237,-0.8344080182918149
15797,54467,WI,PORTAGE,-0.00840185749496503,0.08573436480486833
5010,18615,PA,WYOMING,-0.23114784039267663,0.12010183145212813
4285,16244,PA,ARMSTRONG,0.13386203773483382,-1.274822797024525
24907,83655,ID,PAYETTE,-0.20801513921311443,0.1032653845740041
4130,15774,PA,INDIANA,-0.08424543337709103,-0.3267308007935302
4397,16651,PA,CLEARFIELD,-0.41529159931741166,-0.36318198611382513
688,3465,NH,CHESHIRE,-0.3185669786372858,-0.27310977360742555
22671,75407,TX,COLLIN,-0.47000458786100957,0.0994313422156194
8379,30521,GA,FRANKLIN,-0.2540561205191727,-0.6809629752095062
7386,28105,NC,MECKLENBURG,0.3284836758174611,0.8557934376117396
5990,22657,VA,SHENANDOAH,-0.22515651680025295,-0.38490822614467163
24904,83650,ID,OWYHEE,-0.4717415240842604,-0.8841116543726134
20783,68661,NE,COLFAX,-0.13311188978969973,-0.5132097305723562
14762,50591,IA,HUMBOLDT,0.13386203773483382,-0.6670715173892718
12364,44653,OH,TUSCARAWAS,-0.19854925275058163,-0.7978179183933176
6732,25431,WV,HAMPSHIRE,-0.41961862078439455,-0.9952433169344883
25921,89442,NV,WASHOE,-0.6091148427515802,-0.862802158076374
23753,78516,TX,HIDALGO,-0.5148729726378894,-0.9797960158383877
3445,13856,NY,DELAWARE,-0.1300764396427646,-0.5389367104554302
9838,35476,AL,TUSCALOOSA,0.9476571479060045,-0.6103388036514348
10600,37922,TN,KNOX,0.36379337989916644,1.3515795672159039
7031,27023,NC,FORSYTH,-0.2591200723484744,0.5418187079588027
10690,38242,TN,HENRY,0.11423635648325174,-0.6793793490179996
3504,14091,NY,ERIE,-0.688570048841456,-0.35451371643399887
16316,55616,MN,LAKE,0.08784023103918774,-0.12105387630714029
27657,97109,OR,WASHINGTON,-0.5014251477957685,1.0404109120426541
28627,99840,AK,SKAGWAY MUNICIPALITY,1.9799522209030764,0.5715742106097447
14028,49034,MI,KALAMAZOO,-0.43068017942178805,-0.37462854735769824
9360,33584,FL,HILLSBOROUGH,-0.20845522112819379,-0.4598109667113753
28396,99128,WA,WHITMAN,-0.13072630519475228,0.16641595182478947
28322,98858,WA,DOUGLAS,-0.2060976533677811,-0.35451371643399887
24955,83845,ID,BOUNDARY,-0.34098354430785927,-0.415691696674311
18644,62090,IL,MADISON,-0.4269536001942351,-1.3326946103036212
24880,83617,ID,GEM,0.08506023488105931,-0.5106259194177926
18762,62378,IL,BROWN,-0.5154084571910322,0.06609184344705696
897,4257,ME,OXFORD,-0.05342207234054399,-0.8287958693324402
9144,33021,FL,BROWARD,0.5117628571907403,-0.18526019435226349
18502,61774,IL,MCLEAN,-0.4090598602668798,-0.235852883733557
4154,15864,PA,JEFFERSON,-0.46808493987258054,-0.5223780927337108
21902,72851,AR,LOGAN,-0.3914839540832263,-0.5558287231648351
6306,23893,VA,BRUNSWICK,-0.46855932729601707,-0.2751379264491798
4845,18015,PA,NORTHAMPTON,-0.23176445865011014,-0.40313381880481913
23653,78217,TX,BEXAR,0.6734993492969048,-0.6649044499693153
876,4109,ME,CUMBERLAND,0.3342344454312012,1.1619611679697048
12295,44438,OH,TRUMBULL,-0.49341580141089814,-0.9814074249455349
8113,29910,SC,BEAUFORT,0.37545701554506256,0.3299461932845883
4843,18013,PA,NORTHAMPTON,-0.25208083993362074,-0.18814961757887222
5683,21214,MD,BALTIMORE CITY,-0.3256773955465664,0.08362286321619271
3574,14425,NY,ONTARIO,-0.28184456593180984,0.1372716733179378
4959,18420,PA,LACKAWANNA,1.0126958428590918,0.5583495427648816
16090,55024,MN,DAKOTA,-0.37109954760836233,1.1392347429758014
8103,29847,SC,EDGEFIELD,-0.4686097393305118,-0.3228134096882241
6880,26234,WV,UPSHUR,-0.27205044468540385,-0.5677198110589557
3871,15135,PA,ALLEGHENY,-0.4460105976112864,0.37864964440232995
16111,55051,MN,KANABEC,0.000791825374920572,-0.24685491832718262
671,3443,NH,CHESHIRE,0.4652786901116607,2.66843420274284
27586,96817,HI,HONOLULU,0.21440470005344336,0.013915527874256714
13277,47250,IN,JEFFERSON,-0.024794991784320125,-0.43091673444528783
26696,93516,CA,KERN,-0.5180110349784135,-0.12055378382561185
23993,79087,TX,DALLAM,-0.18349130373778277,-0.4079402632106202
13491,47918,IN,FOUNTAIN,-0.0062617033418070345,-0.13172251591308026
11242,40070,KY,HENRY,-0.2786134038107746,0.5090626504186901
3105,12962,NY,CLINTON,-0.4555172219670995,-0.17920351874264132
12967,46256,IN,MARION,0.3662300186836996,0.4289089387959379
28289,98801,WA,CHELAN,0.28503316944150253,-0.12149840295738779
12017,43718,OH,BELMONT,-0.07385696088399489,-0.030787183391257442
12041,43759,OH,BELMONT,0.0356837681483545,-0.9535689434737853
27585,96816,HI,HONOLULU,-0.12046735548091937,1.1381234263501827
8817,32127,FL,VOLUSIA,0.1850294484765407,-0.27469339979893226
575,3038,NH,ROCKINGHAM,-0.12924821858482854,0.6286403193352674
21083,70086,LA,ST. JAMES PARISH,-0.21100493206306917,-1.3973454549989919
12543,45214,OH,HAMILTON,0.020547818940728838,-1.6527537984818208
2863,12423,NY,GREENE,-0.2581396961580393,-0.34459521555035155
27214,95460,CA,MENDOCINO,0.9361722285218351,0.15346911313633105
532,2863,RI,PROVIDENCE,-0.35594218139138684,-1.182000075869719
24671,82431,WY,BIG HORN,0.14173128290394207,-0.14825335071915915
18885,62655,IL,MASON,-0.47946872994869033,-0.632342872838686
5637,21078,MD,HARFORD,-0.15863504144593288,0.8880216197546833
20877,68832,NE,HALL,0.17437595681022977,0.1307704710580681
10509,37737,TN,BLOUNT,-0.4445636516322909,-0.2674420588167699
18058,60556,IL,DEKALB,-0.20219360257663913,0.26712902102148856
9485,33917,FL,LEE,-0.3229923967826081,-0.5472160193162898
25892,89301,NV,WHITE PINE,-0.03744038946818413,0.16899976297935307
7713,28741,NC,MACON,1.579801466127027,0.725769392414346
1166,4965,ME,SOMERSET,-0.08025881188002908,-0.0759344213070191
14761,50590,IA,KOSSUTH,0.04879388698608,-0.4864825657262253
23014,76268,TX,GRAYSON,-0.02828279931059174,-0.053541391300801315
15242,52572,IA,APPANOOSE,-0.3660763618137994,-0.8059860955916155
20658,68351,NE,FILLMORE,0.03522504668432495,0.15483047600271402
8340,30425,GA,EMANUEL,-0.6302234287397104,-0.2818613920341732
5695,21226,MD,ANNE ARUNDEL,1.1044137656443256,0.4077383570779007
22925,76053,TX,TARRANT,0.04878462289447643,-0.42786061372483625
26251,91910,CA,SAN DIEGO,-0.08154898300157783,0.08606775979255396
17368,58486,ND,WELLS,-0.20880824565523792,1.243003932892952
19369,64020,MO,LAFAYETTE,0.1581752082839178,0.0025800982929454794
5103,18954,PA,BUCKS,0.2981644630437172,1.7222592276910373
8371,30511,GA,BANKS,-0.02358228756961856,-0.23268563135054357
9283,33415,FL,PALM BEACH,-0.23131719675293436,-0.7754248883870999
28295,98816,WA,CHELAN,0.7801313170034062,-0.3665715018219623
2556,11509,NY,NASSAU,0.6605932186837993,1.868119534803498
16870,56714,MN,ROSEAU,-0.261554648742415,-0.2792775808796096
1535,6370,CT,SOUTHEASTERN CONNECTICUT PLANN,-0.4888239169220115,0.7789736758658437
27913,97824,OR,UNION,-0.33670055801636095,-0.06220966098062756
13345,47421,IN,LAWRENCE,-0.008687675874585134,-0.22009997056541125
7576,28520,NC,CARTERET,0.7010799391637952,-0.027481016430041666
4794,17860,PA,NORTHUMBERLAND,0.052670983882290204,0.37653814281365433
3670,14621,NY,MONROE,-0.30877543653514444,-1.4720814980718528
14752,50577,IA,HUMBOLDT,0.3687918049944545,-0.6037542526446437
8867,32223,FL,DUVAL,0.26265282061689965,0.34258741990100156
26250,91906,CA,SAN DIEGO,-0.4475405941610248,0.004358204893935477
24855,83535,ID,LATAH,-0.28831442893131726,-0.24338205387212403
22696,75446,TX,FANNIN,-0.3473691610644267,-0.49840143653598634
21873,72751,AR,BENTON,-0.3135367267240011,0.22459337717593095
16372,55785,MN,CASS,-0.4388696942531958,-0.8523002159642767
10522,37762,TN,CAMPBELL,-0.13684928086172635,-0.7196645766966792
14292,49660,MI,MANISTEE,0.00018231427344263967,-0.2812223849744424
15680,54125,WI,MARINETTE,0.6309938336089213,-0.8655248838091399
24516,81092,CO,PROWERS,-0.22325622567458672,-0.2772216451222149
1058,4666,ME,WASHINGTON,-0.23794254574700746,-0.5413816070317914
17225,58053,ND,RICHLAND,0.25306241385225786,-0.3796016892573421
23850,78669,TX,TRAVIS,0.5507766304433896,1.4644059876318472
9023,32680,FL,DIXIE,-0.5551445831125851,-1.156384227649207
28241,98604,WA,CLARK,0.009042786475460675,0.582437330625168
14810,50657,IA,GRUNDY,-0.0096156030933659,0.0969586627236177
3729,14806,NY,ALLEGANY,-0.3900100350831543,-0.45522678563069796
27266,95606,CA,YOLO,0.2384394817751876,-1.7743596202401524
23496,77656,TX,HARDIN,-0.25291811551825477,-0.4046618791650449
18597,62016,IL,GREENE,-0.1042895443137898,-0.5293516045594685
11305,40313,KY,ROWAN,-0.5068515738065513,-0.944900673793959
7024,27016,NC,STOKES,-0.1940059011458482,-1.0729799148965198
