,zip,stabbr,cty_name,est_per_capita,MEDFAMINC
20249,67065,KS,BARBER,-0.15795222311693335,1.4455969537432498
18408,61523,IL,PEORIA,-0.3048330532477842,0.09606960942312269
3812,15025,PA,ALLEGHENY,-0.2566640119145113,0.42554720600344115
2608,11716,NY,SUFFOLK,2.537651857691594,1.3409387105256043
9850,35545,AL,FAYETTE,0.6395256187462864,-0.6392886017488032
26661,93402,CA,SAN LUIS OBISPO,-0.19632352826887906,0.23395621974676892
14325,49719,MI,MACKINAC,0.715546956941089,-0.2217391625881989
27388,95916,CA,BUTTE,-0.5579712087260651,-1.056032336355834
20740,68520,NE,LANCASTER,0.15749649806366212,0.7182124393601386
14005,49004,MI,KALAMAZOO,-0.4988997270361592,0.10643263695701752
3800,15006,PA,ALLEGHENY,0.13948644239425187,1.115091389284234
9568,34241,FL,SARASOTA,0.02118144345927192,0.7729725660875024
13932,48815,MI,IONIA,-0.26819206651842453,-0.19534539272975363
23348,77357,TX,MONTGOMERY,-0.38112175185880437,-0.5828059342517303
2640,11757,NY,SUFFOLK,0.034184018334253725,1.0568028322705307
473,2724,MA,BRISTOL,-0.4015727478460608,-1.0242208979474972
26461,92549,CA,RIVERSIDE,0.527913396891132,0.29641221410654256
24140,79752,TX,UPTON,0.11405457184576223,-0.9950766194406455
8543,31033,GA,JONES,-0.5334569796116223,-0.08535282970913799
15184,52327,IA,WASHINGTON,-0.05042673904797411,-0.09924428752937235
25075,84120,UT,SALT LAKE,-0.2710212891288592,0.004497119472137821
232,1835,MA,ESSEX,-0.18845852941145017,0.5245099515147907
14294,49664,MI,LEELANAU,-0.008488901245394144,0.2954120291434857
7672,28682,NC,CATAWBA,0.0815550744022456,0.0996258226251027
10560,37853,TN,BLOUNT,-0.2758956040194557,-0.46136680998724156
19456,64157,MO,CLAY,-0.38343462960909547,1.423898496628044
28431,99204,WA,SPOKANE,0.45774231212247685,-0.593280093448187
21470,71449,LA,SABINE PARISH,0.17013573285765632,-0.8831114694095565
16503,56065,MN,BLUE EARTH,-0.0423709140860012,0.10229298252658768
4837,17978,PA,DAUPHIN,-0.14538851198050168,-0.8754433846927873
22300,74134,OK,TULSA,-0.419268829863758,0.03172437679979716
4932,18327,PA,MONROE,0.9478015487654433,0.4442451082294766
15741,54247,WI,MANITOWOC,-0.23958776267672793,0.06995366872108211
20027,66403,KS,MARSHALL,0.2329241327039348,-0.125304662400132
25881,89147,NV,CLARK,-0.08594795280502399,-0.31383952793635267
12616,45342,OH,MONTGOMERY,-0.08698580728733735,0.18286343788394696
5625,21051,MD,BALTIMORE,2.2916623966458705,1.3174343638937678
5878,22033,VA,FAIRFAX,0.2161431010503372,1.9787511048838444
22144,73663,OK,DEWEY,0.7435124367981636,-0.20898680430922376
26388,92310,CA,SAN BERNARDINO,-0.5792966667899129,-0.7553656232946815
8266,30240,GA,TROUP,0.05204697617342951,-0.28463968359822006
10444,37391,TN,POLK,-0.6638586996823667,-0.9416500726640241
7704,28729,NC,HENDERSON,-0.13136192797987112,0.2546544918989181
8418,30568,GA,RABUN,-0.2583837451705523,-0.5276290637897594
22294,74128,OK,TULSA,-0.30901364384397917,-1.0102460913803415
4295,16263,PA,ARMSTRONG,-0.21405241967175642,-0.9346765608382666
15282,52656,IA,LEE,0.10843825824167241,-0.012005932418300594
537,2876,RI,PROVIDENCE,0.8925063182963849,0.14974620244050824
20879,68834,NE,DAWSON,-0.0845148471748311,-0.8754433846927873
13211,47034,IN,RIPLEY,1.7003788069428545,-0.5906684993779829
25288,85139,AZ,PINAL,-0.2992040701609334,-0.16431187595935007
13588,48072,MI,OAKLAND,0.01430880129944887,1.239975595088141
7583,28529,NC,PAMLICO,-0.021586246313246134,-0.18087049368106942
9901,35652,AL,LAUDERDALE,-0.3266772997408043,-0.5020965643161687
5086,18920,PA,BUCKS,0.37146161853464565,1.8889567215338496
21412,71291,LA,OUACHITA PARISH,0.12020500285972166,-0.16720129918595883
7527,28431,NC,COLUMBUS,-0.4229524681736871,-1.2516796282960145
20503,67839,KS,LANE,0.8979408891782442,0.12879788404759485
4040,15611,PA,WESTMORELAND,2.159528056724131,-1.3738966741984364
15687,54137,WI,SHAWANO,-0.5833475298414633,0.09448598323161597
18326,61362,IL,BUREAU,-0.1607474483571356,-0.44380800730246533
21724,72374,AR,PHILLIPS,-0.505000026516794,-0.5698313126476314
16109,55047,MN,WASHINGTON,0.09427171615658984,1.0963657041425583
28369,99030,WA,SPOKANE,0.44147326946067694,0.1837802741000824
