,zip,stabbr,cty_name,est_per_capita,MEDFAMINC
16087,55019,MN,RICE,0.20514377501462852,1.0072103278522941
1153,4947,ME,FRANKLIN,1.1446759346182287,0.23587324092596126
23359,77373,TX,HARRIS,-0.447338977504514,-0.06473790630391021
24723,82937,WY,UINTA,-6.412809561505715e-05,0.455830584051552
6095,23059,VA,HENRICO,-0.05698775895335242,2.7718422147566644
25590,87004,NM,SANDOVAL,-0.19914320374327157,-0.7004387990734748
3984,15442,PA,FAYETTE,-0.42780737055255563,-0.2781106984227099
310,2110,MA,SUFFOLK,24.76604404610173,2.3033944741427215
25066,84107,UT,SALT LAKE,0.8864675227674816,-0.1448360520953815
23032,76364,TX,WILBARGER,-0.3712243017457839,-0.5837227704678657
5341,19734,DE,NEW CASTLE,-0.4108078598335166,1.1540430370121713
15123,52201,IA,WASHINGTON,-0.28401183396108876,0.30035738812748913
12893,46118,IN,HENDRICKS,-0.0607682053402724,-0.13841819858243323
1468,6091,CT,NORTHWEST HILLS PLANNING REGIO,0.06746366056635422,0.6526169755329919
7946,29488,SC,COLLETON,0.027614683716662716,-0.8958638276885317
2892,12466,NY,ULSTER,0.06828963071712055,0.07292644069461225
15296,52738,IA,LOUISA,-0.14341829064430714,-0.11688643896106998
13800,48457,MI,GENESEE,-0.4310552953692717,-0.6013093560682824
24468,80922,CO,EL PASO,-0.24517784107265633,0.33266891901735424
5887,22079,VA,FAIRFAX,-0.01761370766681716,1.8080528711888046
16800,56557,MN,MAHNOMEN,-0.06929310875541772,-0.799318195837903
7639,28630,NC,CALDWELL,-0.3216992634016183,-0.338871934928415
27882,97641,OR,LAKE,-0.18172450438694704,-1.4468823935859476
7060,27207,NC,CHATHAM,-0.3629585624446122,-0.3942155028842287
24886,83627,ID,ELMORE,-0.48674503745847725,-0.4835097937526951
12032,43740,OH,LICKING,-0.23249392050177428,-0.5876957274044528
24615,81637,CO,EAGLE,0.5092639177740154,0.27626960026720276
19004,62926,IL,UNION,-0.49548626298003745,-0.5579124418378704
26366,92256,CA,SAN BERNARDINO,-0.35783049168768416,-0.8393811601914588
1275,5408,VT,CHITTENDEN,-0.41665929399387375,0.5484310418812343
9082,32817,FL,ORANGE,-0.06041517984549222,0.11974065354880203
17524,59029,MT,CARBON,-0.42244782712818857,-0.053541391300801315
19583,64739,MO,HENRY,-0.45573213169328036,0.4905592286021379
17343,58441,ND,DICKEY,-0.1040398637943589,-0.43197248523962567
5484,20645,MD,CHARLES,-0.538682599420402,0.8196478643634898
19378,64048,MO,CLAY,-0.3336262226325806,0.5021169215085729
23102,76537,TX,WILLIAMSON,-0.2731202942110043,0.07437115230791663
3023,12815,NY,WARREN,-0.09666690483430215,0.0969586627236177
18845,62553,IL,SHELBY,-0.25877154146164444,-0.6472345156219772
26579,93035,CA,VENTURA,-0.32894969344613856,0.610359160843839
1218,5075,VT,ORANGE,-0.2602399967505781,0.8166195265586788
9596,34450,FL,CITRUS,0.16734908535052345,-0.9268139957120138
13579,48062,MI,MACOMB,-0.029717014198372586,0.5502647143135052
12162,44090,OH,LORAIN,-0.20583568050067294,0.12338021549770344
25328,85259,AZ,MARICOPA,0.17823932639159945,1.9296586929471362
12609,45335,OH,GREENE,-0.4370269297074465,-0.003754406473081387
10127,36505,AL,MOBILE,0.1001758712568201,0.0911798162704002
18678,62241,IL,RANDOLPH,-0.5414002360717715,0.5350674594581688
13574,48050,MI,MACOMB,0.18787760612688467,0.07462119854868085
19484,64444,MO,PLATTE,-0.30191234611274487,0.5484310418812343
21755,72438,AR,MISSISSIPPI,-0.3134059290037487,-1.031027712279412
21541,71827,AR,LAFAYETTE,-0.6159762751600124,0.03664195286816012
1790,7311,NJ,HUDSON,1.693410195591537,4.169461786050443
7007,26817,WV,HAMPSHIRE,-0.6962611892137391,0.7287977302191572
9135,33010,FL,MIAMI-DADE,0.07172982848701337,-1.1311295573320208
4301,16317,PA,VENANGO,-0.6071845228360255,-0.7643117221309124
11748,42733,KY,TAYLOR,-0.6111462551913082,-0.17728649756344897
27811,97452,OR,LANE,-0.37172154325561935,-0.02806445765849151
17895,60151,IL,KANE,0.030615423236863726,1.1465416497892447
17661,59487,MT,CASCADE,-0.26553444171627344,-0.6188403758374182
356,2189,MA,NORFOLK,0.05582144495118421,0.5872715579466096
25183,84713,UT,BEAVER,0.5117712979627331,0.26782359391250027
5461,20609,MD,ST. MARY'S,-0.5068220614778346,0.9073029632091686
4999,18509,PA,LACKAWANNA,-0.08538725063333631,-0.33367652970364736
15482,53235,WI,MILWAUKEE,-0.20847599920113383,-0.16350617140577647
18009,60481,IL,WILL,-0.08501234383823311,0.36011843967013735
21934,72946,AR,CRAWFORD,-0.4658399105298243,-0.9256748961707546
7268,27866,NC,NORTHAMPTON,-0.5305550180237086,-0.031176144210224004
23692,78259,TX,BEXAR,-0.18380669998389126,1.079807086420839
1180,4986,ME,WALDO,-0.42888302442906356,-0.593280093448187
14092,49128,MI,BERRIEN,-0.11265551987135776,0.07381549399510726
18976,62889,IL,JEFFERSON,-0.6165935178974301,-0.33623255794257045
27542,96744,HI,HONOLULU,-0.32898560708417424,1.479631025402824
15829,54519,WI,VILAS,0.1341038428485371,-0.6224243719550386
3306,13472,NY,HERKIMER,1.2592657084043983,0.292939349651484
254,1904,MA,ESSEX,-0.2691146506837295,0.5926614435808605
17679,59602,MT,LEWIS AND CLARK,-0.1102088950455211,0.41640662675772694
15526,53550,WI,GREEN,-0.05308678946910818,-0.2850564273328271
877,4110,ME,CUMBERLAND,0.01645429954272267,3.7217678834199295
10919,38859,MS,PRENTISS,-0.47201133085468194,-0.023674756987297454
13011,46391,IN,LAPORTE,-0.48356792459756404,0.13313201888750795
25660,87402,NM,SAN JUAN,0.5312863139325286,-0.3942155028842287
20014,66215,KS,JOHNSON,0.7758023960232816,0.41098895820783554
8961,32504,FL,ESCAMBIA,0.7103358984879155,0.0622300181730318
20189,66940,KS,REPUBLIC,-0.19854925275058163,-0.5976142282881001
26171,91361,CA,VENTURA,2.024299393838467,2.3933833379021996
13605,48094,MI,MACOMB,-0.29683858772573124,0.7366325124297693
4862,18052,PA,LEHIGH,0.07230931827322219,-0.23012960311162045
11082,39426,MS,PEARL RIVER,-0.5455445732393653,-0.20142985125501628
24021,79244,TX,MOTLEY,-0.02571707849549616,-0.4586996500857565
25967,90014,CA,LOS ANGELES,5.553698492949448,0.5702128477433618
27820,97462,OR,DOUGLAS,-0.2740053401541831,-0.4812315946701767
11553,41815,KY,LETCHER,-0.6243714922632045,-1.8292030957144376
23141,76638,TX,MCLENNAN,-0.22731274721642186,1.0056822674920682
22641,75223,TX,DALLAS,-0.3120211589376919,-0.4252490196546322
6486,24430,VA,AUGUSTA,-0.6915389516337879,-0.3626818936322967
6205,23433,VA,SUFFOLK CITY,-0.1915499461314876,1.979251197365373
232,1835,MA,ESSEX,-0.18845852941145017,0.5245099515147907
10333,37145,TN,SMITH,-0.5770402664082612,-0.05932023775401881
4693,17505,PA,LANCASTER,0.7383613634544471,-0.09335430941359298
13806,48464,MI,LAPEER,-0.5500678197376885,-0.44305786858017265
7166,27540,NC,WAKE,-0.11450054939264949,1.2943189780808977
2801,12158,NY,ALBANY,-0.2903269330302959,0.6974863842923489
22159,73728,OK,ALFALFA,0.23023336377413117,0.0902074142229838
13518,47963,IN,NEWTON,-0.3533998993323129,-0.40096675138486254
14011,49011,MI,CALHOUN,-0.37646259872333065,-0.4586996500857565
11674,42350,KY,MCLEAN,-0.41353214850814257,-0.2889182526068522
24,1038,MA,HAMPSHIRE,0.09654824740625151,0.9651747764882649
27077,95138,CA,SANTA CLARA,-0.16197145275507843,3.1720273316419756
5095,18938,PA,BUCKS,0.29530363755839495,2.795652173460546
8973,32539,FL,OKALOOSA,-0.49924232174694844,-0.1555880404482429
26076,90631,CA,ORANGE,-0.10776031466185769,0.36403583077544344
12059,43793,OH,MONROE,0.07022311539541831,-0.5497998304708535
15015,51557,IA,HARRISON,-0.2564473676230443,0.022028139241273576
291,2043,MA,PLYMOUTH,0.44148876089127215,4.438067014462494
23652,78216,TX,BEXAR,1.389007228707922,-0.4642284502982098
6679,25206,WV,BOONE,0.4358646012925688,-1.143354040213827
25742,88029,NM,LUNA,-0.33452922727958495,-1.6733409389714082
10706,38316,TN,GIBSON,-0.42821774494222364,-0.9617649035877235
8067,29717,SC,YORK,-0.5042777364427261,-0.6554860415671965
5197,19123,PA,PHILADELPHIA,0.5086930789993493,0.9782049639236448
9734,35071,AL,JEFFERSON,-0.015629863859841848,0.048616389509202135
8324,30342,GA,FULTON,0.8163402328303564,2.8787230912255475
12121,44022,OH,CUYAHOGA,0.40284762438017785,2.4115811476467064
21029,69333,NE,GRANT,-0.2892969112473557,-0.20401366240957985
8533,31022,GA,LAURENS,-0.4706099570492158,-0.9870751397361905
1696,7012,NJ,PASSAIC,0.1378891417300471,1.1322612311500437
17277,58259,ND,NELSON,0.15477046288575652,0.19167062214197553
16671,56320,MN,STEARNS,0.025159947256721306,0.4392719663298327
597,3077,NH,ROCKINGHAM,-0.17377206600695724,0.5629059409299184
27313,95669,CA,AMADOR,0.23170654370849153,0.5269270651755115
24648,82223,WY,GOSHEN,-0.04161938763900429,-0.6844358396645648
19467,64423,MO,NODAWAY,-0.4227028708866443,0.08084457165214584
9103,32905,FL,BREVARD,0.016932982559018758,-0.7495034280945425
12610,45336,OH,SHELBY,0.6341812701911405,-0.11141320457989765
23153,76654,TX,MCLENNAN,-0.23890919824716325,-0.35451371643399887
17671,59527,MT,BLAINE,-0.6567107887685831,-0.7061342967797709
5938,22448,VA,KING GEORGE,2.2312655472341656,-0.23296346050694827
7658,28660,NC,IREDELL,-0.3930537598435112,-0.2949749282164744
2713,11980,NY,SUFFOLK,0.534622518865372,1.3142115456794734
12016,43717,OH,NOBLE,1.3038590618699022,-1.0201368093483483
5861,21912,MD,CECIL,-0.4700522990868345,-0.21173731295763015
4583,17094,PA,JUNIATA,-0.3795188497451339,-0.4187200344791221
5478,20632,MD,CHARLES,-0.23526160890564735,2.954098141358139
4345,16417,PA,ERIE,-0.13049115749591547,-0.05601407079280303
20548,68020,NE,BURT,0.12208852357237081,-0.4066066832598777
1943,7860,NJ,SUSSEX,-0.03802958860822189,1.0244079526337442
7649,28645,NC,CALDWELL,-0.2014630683813696,-0.7743969205084025
25889,89178,NV,CLARK,-0.4722736581458045,0.3873734799134371
23109,76548,TX,BELL,-0.2946434975752691,-0.11685865604542951
7111,27332,NC,LEE,-0.3693086337880918,-0.40763465113857505
17586,59255,MT,ROOSEVELT,-0.4380204112336434,-0.9752951835046317
21464,71435,LA,CALDWELL PARISH,-0.5462240637071842,-0.3173123923914113
26613,93234,CA,FRESNO,-0.5274780761464709,-1.1563286618179258
15222,52534,IA,MAHASKA,-0.41086155352978665,-0.5976142282881001
19152,63304,MO,ST. CHARLES,-0.0835773832293204,1.0236855968270921
28115,98326,WA,CLALLAM,-0.28298865588890154,-1.2435670169289976
6519,24522,VA,APPOMATTOX,-0.00573965554156868,-0.3272031103594181
9434,33809,FL,POLK,-0.07796290451660484,-0.5237116726844533
16170,55150,MN,DAKOTA,2.149704911716791,1.277732577443538
26029,90245,CA,LOS ANGELES,3.4846778519183657,2.318591728998058
18649,62097,IL,MADISON,-0.5086300447553692,0.36356352120955543
6563,24605,VA,TAZEWELL,-0.02009808075353311,-0.8763324379932822
20781,68659,NE,COLFAX,-0.07821080593444578,-1.3153302880283284
21833,72648,AR,NEWTON,-0.6142556265528089,0.000496379619910326
15720,54208,WI,BROWN,0.05564894439200197,0.5701294989964403
17335,58425,ND,GRIGGS,0.6306704880285822,0.8088958760106284
20911,68874,NE,CUSTER,0.10484201358097801,-0.8375474877591879
578,3044,NH,ROCKINGHAM,-0.3801840942026582,1.107978962880274
25021,84052,UT,DUCHESNE,0.0002708281068504378,-0.7207481104066574
23413,77478,TX,FORT BEND,2.552921524600849,1.0648598778062668
5939,22454,VA,ESSEX,-0.5099546829897935,-1.2298700395182465
17473,58769,ND,MOUNTRAIL,0.6668616544593898,-0.39618808989470194
3414,13787,NY,BROOME,-0.364575013828319,-0.241187203536527
16368,55780,MN,CARLTON,-0.02216076184150359,-0.9101720292433731
20954,68972,NE,FRANKLIN,-0.4567827598649138,-0.8036801135934566
24288,80247,CO,ARAPAHOE,-0.5140515493918226,-0.533296778580415
14634,50277,IA,GUTHRIE,-0.06853983357703615,0.3237228201811233
26464,92555,CA,RIVERSIDE,-0.5050691797258102,0.4913093673244306
12787,45826,OH,MERCER,0.8883740604100916,0.1965048494634171
1582,6472,CT,SOUTH CENTRAL CONNECTICUT PLAN,-0.2619429169818134,1.396643456384744
14705,50510,IA,BUENA VISTA,0.10358531293441718,-0.08054638530333691
28018,98108,WA,KING,0.9337473906579935,0.05961842410282774
4070,15666,PA,WESTMORELAND,0.07069851608563155,-0.2695257774898051
16297,55443,MN,HENNEPIN,-0.24441448194313614,0.4243247577152605
13692,48217,MI,WAYNE,-0.3077332804196985,-0.9252581524361476
19328,63866,MO,NEW MADRID,0.718800122314292,-1.1011795742715955
5657,21136,MD,BALTIMORE,-0.15910199325881194,1.1155359159344815
9449,33843,FL,POLK,-0.43857089460548127,-0.8608851368971816
27948,97883,OR,UNION,-0.28378375465490174,-0.714441388556271
4654,17320,PA,ADAMS,-0.4327958406795761,0.33472485477474895
7651,28650,NC,CATAWBA,-0.22827035868634396,-0.4879828431708106
3610,14506,NY,MONROE,2.1045184446830283,0.7003758075189577
28478,99503,AK,ANCHORAGE MUNICIPALITY,3.6488787427022613,-0.03417669909939463
5709,21403,MD,ANNE ARUNDEL,-0.11565836112454236,1.8453097610626732
21106,70131,LA,ORLEANS PARISH,-0.5331329850641185,-0.22026666805925404
28312,98844,WA,OKANOGAN,-0.12541499698409045,-0.8870288605148626
19206,63446,MO,KNOX,-0.38319145923328785,-0.9366213649330993
4579,17086,PA,JUNIATA,0.00924894532267559,-0.36318198611382513
5907,22204,VA,ARLINGTON,-0.3941406879903562,1.196523115026448
3705,14747,NY,CHAUTAUQUA,-0.48224876025220664,-0.4543655152458434
16211,55343,MN,HENNEPIN,0.5550505090627338,0.23090009902631736
5470,20621,MD,ST. MARY'S,-0.09358453231422502,3.3579783860236327
4375,16613,PA,CAMBRIA,-0.47670300025547374,0.38781800656368465
9927,35761,AL,MADISON,-0.5641182940832217,0.273852486606482
11248,40107,KY,NELSON,-0.40092318101503105,-0.2930579070372821
13629,48133,MI,MONROE,-0.4339227440514139,-0.07874049578670644
25143,84622,UT,SANPETE,-0.23411176751336882,0.1056547153190844
12462,45001,OH,HAMILTON,-0.18728268018564856,-1.2192569657435874
4126,15770,PA,JEFFERSON,-0.0845148471748311,-0.5571067372842967
6826,25978,WV,SUMMERS,-0.4815109297753556,-0.047734761931943356
16644,56283,MN,REDWOOD,0.5745229992839705,-0.18859414422911971
21163,70460,LA,ST. TAMMANY PARISH,-0.25307197457999575,-0.6977994220876302
4550,17048,PA,DAUPHIN,-0.18301047241474094,-0.14919796985093509
11551,41774,KY,PERRY,-0.6493511638382072,-1.1135707546472446
1636,6762,CT,NAUGATUCK VALLEY PLANNING REGI,0.22773258103412425,1.6713331433220582
17693,59710,MT,MADISON,1.0349194390114,-1.2258970825816595
9739,35079,AL,BLOUNT,-0.5425602752271257,-0.3106167097220583
4020,15538,PA,SOMERSET,-0.6116902959020689,-0.44605842346934327
14217,49444,MI,MUSKEGON,0.002476081711650921,-0.825406353624303
22887,75977,TX,NEWTON,-0.5815768754758571,-1.5850746159816391
27224,95472,CA,SONOMA,0.2890655889446429,1.1297052029111208
19347,63943,MO,CARTER,-0.4571663244653921,-0.35006844993152386
8595,31216,GA,BIBB,-0.2022782981994157,-0.18064823035594568
6997,26767,WV,MINERAL,-0.017383891157130203,0.2234820605503122
6385,24128,VA,GILES,-0.04752007884309689,-0.38321346829060304
22155,73722,OK,ALFALFA,-0.010252621801298819,-0.12299868040197309
7345,28007,NC,ANSON,-0.5449031908606833,-0.9564861496160344
11735,42712,KY,GRAYSON,-0.5616175138397361,-0.7680901986580161
15819,54495,WI,WOOD,-0.08908417523935619,-0.7596719752189541
11090,39451,MS,GREENE,-0.4927210952576184,-0.8166825181131959
22352,74441,OK,CHEROKEE,-0.5929199355819597,-0.7408629413303568
14312,49690,MI,GRAND TRAVERSE,0.19651677355563682,0.5065621880110479
23330,77316,TX,MONTGOMERY,-0.22674089949195136,1.2033021464427223
23274,77047,TX,HARRIS,-0.45574201233654704,-0.1821207248848905
17230,58059,ND,CASS,0.38088035060716907,0.6780939091753018
27740,97344,OR,POLK,-0.57063301796381,-0.8407147401422014
