zip,stabbr,cty_name,est_per_capita,MEDFAMINC
16744,PA,MCKEAN,0.013333333333333334,83750.0
16746,PA,POTTER,0.013262599469496022,68214.0
16748,PA,POTTER,0.013143483023001095,64191.0
16749,PA,MCKEAN,0.02064676616915423,71393.0
16750,PA,MCKEAN,0.007380073800738007,115561.0
16801,PA,CENTRE,0.0292793312859353,124805.0
16803,PA,CENTRE,0.023326656651644132,120760.0
16820,PA,CENTRE,0.015191545574636724,101250.0
16821,PA,CLEARFIELD,0.0182648401826484,97292.0
16822,PA,CLINTON,0.020671834625323,85375.0
16823,PA,CENTRE,0.0171556013038257,97912.0
16825,PA,CLEARFIELD,0.04564315352697095,63750.0
16826,PA,CENTRE,0.021176470588235293,77750.0
16827,PA,CENTRE,0.017993226079593565,122500.0
16828,PA,CENTRE,0.025778511033202722,91094.0
16829,PA,CENTRE,0.021739130434782608,87500.0
16830,PA,CLEARFIELD,0.030856053943125183,66833.0
16832,PA,CENTRE,0.023333333333333334,52917.0
16833,PA,CLEARFIELD,0.019009216589861752,66100.0
16834,PA,CLEARFIELD,0.0103397341211226,110305.0
16836,PA,CLEARFIELD,0.010027347310847767,65833.0
16838,PA,CLEARFIELD,0.015292190060076462,63333.0
16839,PA,CLEARFIELD,0.022167487684729065,78542.0
16840,PA,CLEARFIELD,0.013201320132013201,52070.0
16841,PA,CENTRE,0.010976145177813552,83750.0
16843,PA,CLEARFIELD,0.01977401129943503,60625.0
16844,PA,CENTRE,0.007870916961826053,93203.0
16845,PA,CLEARFIELD,0.008522727272727272,73839.0
16847,PA,CLEARFIELD,0.04619565217391304,61563.0
16848,PA,CLINTON,0.01384083044982699,80114.0
16851,PA,CENTRE,0.014037985136251032,93239.0
16852,PA,CENTRE,0.05454545454545454,71875.0
16853,PA,CENTRE,0.08379888268156424,69205.0
16854,PA,CENTRE,0.04341926729986431,77417.0
16858,PA,CLEARFIELD,0.01594354417145844,75595.0
16859,PA,CENTRE,0.006072874493927126,97115.0
16860,PA,CLEARFIELD,0.019337016574585635,87188.0
16863,PA,CLEARFIELD,0.011784511784511785,74034.0
16865,PA,CENTRE,0.015658362989323844,94931.0
16866,PA,CENTRE,0.028830752802989856,70893.0
16868,PA,CENTRE,0.013592233009708738,145389.0
16870,PA,CENTRE,0.01779455378808304,126905.0
16872,PA,CENTRE,0.023653088042049936,78375.0
16874,PA,CENTRE,0.022594142259414227,88487.0
16875,PA,CENTRE,0.027948574622694244,75556.0
16877,PA,HUNTINGDON,0.013542795232936078,107434.0
16878,PA,CLEARFIELD,0.008898776418242492,69125.0
16881,PA,CLEARFIELD,0.02009020090200902,66425.0
16882,PA,CENTRE,0.015384615384615385,81042.0
16901,PA,TIOGA,0.027884705661440242,76864.0
16911,PA,TIOGA,0.01893939393939394,100625.0
16912,PA,TIOGA,0.010740314537782892,83607.0
16914,PA,BRADFORD,0.012836438923395446,74750.0
16915,PA,POTTER,0.03260498463639468,77021.0
16917,PA,TIOGA,0.017170891251022075,69318.0
16920,PA,TIOGA,0.019522776572668113,83750.0
16921,PA,TIOGA,0.006144393241167435,54276.0
16922,PA,POTTER,0.024160282852091926,67112.0
16923,PA,POTTER,0.013302034428794992,71364.0
16925,PA,BRADFORD,0.00960960960960961,83188.0
16926,PA,BRADFORD,0.019522776572668113,71250.0
16927,PA,POTTER,0.02247191011235955,61250.0
16928,PA,TIOGA,0.015257469802924348,71625.0
16929,PA,TIOGA,0.012568077084206116,67173.0
16930,PA,TIOGA,0.023478260869565216,80500.0
16932,PA,TIOGA,0.009641873278236915,75263.0
16933,PA,TIOGA,0.03426192763368556,81821.0
16935,PA,TIOGA,0.016042780748663103,81250.0
16936,PA,TIOGA,0.011235955056179775,69079.0
16938,PA,TIOGA,0.01608910891089109,69300.0
16942,PA,TIOGA,0.008888888888888889,63500.0
16943,PA,TIOGA,0.013368983957219251,55893.0
16946,PA,TIOGA,0.014834537847090148,63358.0
16947,PA,BRADFORD,0.030972492960797054,71146.0
16948,PA,POTTER,0.015213575190169689,63214.0
16950,PA,TIOGA,0.015217391304347827,65673.0
17002,PA,MIFFLIN,0.05,66364.0
17003,PA,LEBANON,0.018433931484502446,104767.0
17004,PA,MIFFLIN,0.030691964285714284,64205.0
17005,PA,DAUPHIN,0.039285714285714285,63214.0
17006,PA,PERRY,0.03333333333333333,69125.0
17007,PA,CUMBERLAND,0.01070458539702828,126329.0
17009,PA,MIFFLIN,0.050242130750605324,86250.0
17011,PA,CUMBERLAND,0.03286070867965312,110141.0
17013,PA,CUMBERLAND,0.02563477884250988,85835.0
17014,PA,JUNIATA,0.019736842105263157,146875.0
17015,PA,CUMBERLAND,0.01846042471042471,103710.0
17016,PA,LEBANON,0.010446343779677113,93281.0
17017,PA,NORTHUMBERLAND,0.017810026385224276,80179.0
17018,PA,DAUPHIN,0.015632515632515633,102548.0
17019,PA,YORK,0.017490732522320262,100442.0
17020,PA,PERRY,0.0166628095348299,96723.0
17021,PA,JUNIATA,0.016511867905056758,61895.0
17022,PA,LANCASTER,0.01679752260001877,102477.0
17023,PA,DAUPHIN,0.030034324942791762,91339.0
17024,PA,PERRY,0.018418201516793065,96779.0
17025,PA,CUMBERLAND,0.017246402144147292,107251.0
17026,PA,LEBANON,0.01856017997750281,114273.0
17027,PA,CUMBERLAND,0.001887504718761797,71971.0
17028,PA,DAUPHIN,0.029923664122137403,103106.0
17030,PA,DAUPHIN,0.06303236797274275,78250.0
17032,PA,DAUPHIN,0.015565729234793983,94577.0
17033,PA,DAUPHIN,0.03236797274275979,102134.0
17034,PA,DAUPHIN,0.014396456256921373,60288.0
17035,PA,JUNIATA,0.004801920768307323,58333.0
17036,PA,DAUPHIN,0.019581484966617376,134678.0
17037,PA,PERRY,0.022243713733075435,61875.0
17038,PA,LEBANON,0.018450635386119258,97122.0
17040,PA,PERRY,0.013787510137875101,88917.0
17042,PA,LEBANON,0.025424377791959156,87507.0
17043,PA,CUMBERLAND,0.07084329122567429,93529.0
17044,PA,MIFFLIN,0.023655169000841293,62899.0
17045,PA,PERRY,0.01327433628318584,83039.0
17046,PA,LEBANON,0.011942925388145075,64102.0
17047,PA,PERRY,0.024983119513842,91125.0
17048,PA,DAUPHIN,0.01910828025477707,84890.0
17049,PA,JUNIATA,0.02098569157392687,87083.0
17050,PA,CUMBERLAND,0.027069495036068852,129554.0
17051,PA,MIFFLIN,0.012992455993294216,68451.0
17052,PA,HUNTINGDON,0.006711409395973154,79063.0
17053,PA,PERRY,0.011306042884990253,96686.0
17055,PA,CUMBERLAND,0.02619541580223461,110453.0
17057,PA,DAUPHIN,0.019681509627289415,82023.0
17058,PA,JUNIATA,0.0150093808630394,70000.0
17059,PA,JUNIATA,0.033355134074558535,78720.0
17060,PA,HUNTINGDON,0.015482695810564663,81667.0
17061,PA,DAUPHIN,0.02296360485268631,72000.0
17062,PA,PERRY,0.0187192118226601,98902.0
17063,PA,MIFFLIN,0.016804155209288116,71563.0
17064,PA,LEBANON,0.016375545851528384,126111.0
17065,PA,CUMBERLAND,0.012348790322580645,98906.0
17066,PA,HUNTINGDON,0.01971830985915493,57177.0
17067,PA,LEBANON,0.02335299901671583,89754.0
17068,PA,PERRY,0.017163504968383016,83333.0
17069,PA,PERRY,0.01020408163265306,94167.0
17070,PA,YORK,0.019427402862985686,104226.0
17073,PA,LEBANON,0.01602112676056338,99712.0
17074,PA,PERRY,0.020527859237536656,85972.0
17075,PA,MIFFLIN,0.019867549668874173,97625.0
17078,PA,LEBANON,0.01667454553268297,103486.0
17080,PA,DAUPHIN,0.016339869281045753,75313.0
17081,PA,CUMBERLAND,0.028925619834710745,85167.0
17082,PA,JUNIATA,0.015312916111850865,79830.0
17084,PA,MIFFLIN,0.017663332623962545,85745.0
17086,PA,JUNIATA,0.025186567164179104,77188.0
17087,PA,LEBANON,0.024208566108007448,104113.0
17088,PA,LEBANON,0.09669811320754718,94333.0
17090,PA,PERRY,0.012939001848428836,87933.0
17094,PA,JUNIATA,0.012895662368112544,75189.0
17097,PA,DAUPHIN,0.0051813471502590676,77569.0
17098,PA,DAUPHIN,0.009012699713232281,72083.0
17099,PA,MIFFLIN,0.022131147540983605,63232.0
17101,PA,DAUPHIN,0.19379228014325509,62277.0
17102,PA,DAUPHIN,0.031077939557078185,77344.0
17103,PA,DAUPHIN,0.01199411901261317,50536.0
17104,PA,DAUPHIN,0.014546534065607837,42902.0
17109,PA,DAUPHIN,0.02408503260336964,80292.0
17110,PA,DAUPHIN,0.03264456316781898,101935.0
17111,PA,DAUPHIN,0.026413741762938047,99914.0
17112,PA,DAUPHIN,0.025124449425317313,114283.0
17113,PA,DAUPHIN,0.010468033566917553,71480.0
17201,PA,FRANKLIN,0.03867688227493738,66158.0
17202,PA,FRANKLIN,0.014725241083728762,104787.0
17211,PA,BEDFORD,0.007874015748031496,73750.0
17212,PA,FULTON,0.005997001499250375,90417.0
17213,PA,HUNTINGDON,0.006462035541195477,72313.0
17214,PA,FRANKLIN,0.020185029436501262,102993.0
17215,PA,FULTON,0.0189873417721519,87917.0
17219,PA,FRANKLIN,0.009881422924901186,85139.0
17220,PA,FRANKLIN,0.015267175572519083,81500.0
17221,PA,FRANKLIN,0.01761252446183953,61750.0
17222,PA,FRANKLIN,0.009085799925065568,86870.0
17223,PA,FULTON,0.03184713375796178,54167.0
17224,PA,FRANKLIN,0.016138328530259365,113265.0
17225,PA,FRANKLIN,0.018581323143061858,92881.0
17228,PA,FULTON,0.0108499095840868,85625.0
17229,PA,FULTON,0.010630220197418374,72202.0
17233,PA,FULTON,0.027697075343792368,76731.0
17235,PA,FRANKLIN,0.016374269005847954,61325.0
17236,PA,FRANKLIN,0.01791726791726792,85172.0
17237,PA,FRANKLIN,0.009269988412514484,76429.0
17238,PA,FULTON,0.009944751381215469,74792.0
17239,PA,HUNTINGDON,0.028985507246376812,71250.0
17240,PA,CUMBERLAND,0.021145374449339206,87083.0
17241,PA,CUMBERLAND,0.017512348450830714,83733.0
17243,PA,HUNTINGDON,0.027896995708154508,81761.0
17244,PA,FRANKLIN,0.015207373271889401,80368.0
17246,PA,FRANKLIN,0.004991680532445923,73363.0
17247,PA,FRANKLIN,0.010615711252653927,54444.0
17249,PA,HUNTINGDON,0.008547008547008548,94375.0
17251,PA,FRANKLIN,0.11428571428571428,64688.0
17252,PA,FRANKLIN,0.013111171810980607,56938.0
17254,PA,FRANKLIN,0.01694915254237288,96250.0
17255,PA,HUNTINGDON,0.022583559168925023,70104.0
17257,PA,CUMBERLAND,0.016553169198533262,84375.0
17260,PA,HUNTINGDON,0.017592592592592594,65625.0
17262,PA,FRANKLIN,0.02038369304556355,79375.0
17263,PA,FRANKLIN,0.0075107296137339056,83688.0
17264,PA,HUNTINGDON,0.015089163237311385,65625.0
17265,PA,FRANKLIN,0.0113314447592068,65500.0
17266,PA,CUMBERLAND,0.017632241813602016,71042.0
17267,PA,FULTON,0.009453781512605041,84750.0
17268,PA,FRANKLIN,0.017931941703880638,79242.0
17271,PA,FRANKLIN,0.01735357917570499,85938.0
17301,PA,ADAMS,0.014520352297072126,88857.0
17302,PA,YORK,0.009639564124056999,78690.0
17303,PA,ADAMS,0.02368421052631579,113750.0
17304,PA,ADAMS,0.011599297012302284,95170.0
17306,PA,ADAMS,0.010416666666666666,77375.0
17307,PA,ADAMS,0.01841258491240615,86833.0
17309,PA,YORK,0.014227642276422764,96982.0
17311,PA,YORK,0.07453416149068323,99444.0
17313,PA,YORK,0.014167334937182571,73839.0
17314,PA,YORK,0.013623551518947698,91750.0
17315,PA,YORK,0.010934505692706572,92767.0
17316,PA,ADAMS,0.01322565543071161,105910.0
17317,PA,YORK,0.013100436681222707,86389.0
17318,PA,YORK,0.10153846153846154,75694.0
17319,PA,YORK,0.01628843338213763,105448.0
17320,PA,ADAMS,0.011211308798440166,102308.0
17321,PA,YORK,0.01393581081081081,113750.0
17322,PA,YORK,0.008115565654926148,108945.0
17324,PA,ADAMS,0.011335012594458438,80927.0
17325,PA,ADAMS,0.028272071453108897,103254.0
17327,PA,YORK,0.01873716632443532,96612.0
17329,PA,YORK,0.009331727874774232,116250.0
17331,PA,YORK,0.023188089257762733,89966.0
17339,PA,YORK,0.023969599532300497,101950.0
17340,PA,ADAMS,0.016090173808294615,97766.0
17342,PA,YORK,0.010869565217391304,92625.0
17344,PA,ADAMS,0.011010184420589045,88875.0
17345,PA,YORK,0.017102252198000722,89559.0
17347,PA,YORK,0.009172885572139303,110357.0
17349,PA,YORK,0.017135709818636647,118750.0
17350,PA,ADAMS,0.01686277448849584,84792.0
17352,PA,YORK,0.010273972602739725,122697.0
17353,PA,ADAMS,0.008362369337979094,101094.0
17356,PA,YORK,0.01489634442823675,100314.0
17360,PA,YORK,0.011993517017828201,94483.0
17361,PA,YORK,0.035076323481649886,110052.0
17362,PA,YORK,0.013272149664666432,101272.0
17363,PA,YORK,0.015555807880095378,121115.0
17364,PA,YORK,0.017330083942594096,82273.0
17365,PA,YORK,0.024271844660194174,108250.0
17366,PA,YORK,0.006321932241854434,89539.0
17368,PA,YORK,0.017201301720130173,99069.0
17370,PA,YORK,0.00855403849317322,113056.0
17371,PA,YORK,0.037940379403794036,71719.0
17372,PA,ADAMS,0.012983640612827837,73587.0
17401,PA,YORK,0.022833074706273552,45878.0
17402,PA,YORK,0.03237647555919402,101981.0
17403,PA,YORK,0.021392512620582796,80716.0
17404,PA,YORK,0.02213699194316456,90648.0
17406,PA,YORK,0.019160005075498032,95374.0
17407,PA,YORK,0.015071590052750565,116759.0
17408,PA,YORK,0.01660655875199195,102971.0
17501,PA,LANCASTER,0.020909678810088383,77587.0
17502,PA,LANCASTER,0.018123238018525976,98136.0
17505,PA,LANCASTER,0.04823747680890538,86900.0
17506,PA,LANCASTER,0.04092071611253197,128600.0
17508,PA,LANCASTER,0.028517110266159697,121711.0
17509,PA,LANCASTER,0.023283346487766376,86818.0
17512,PA,LANCASTER,0.017679006872090446,80333.0
17516,PA,LANCASTER,0.012924071082390954,111405.0
17517,PA,LANCASTER,0.021526808849910303,101939.0
17518,PA,LANCASTER,0.012371134020618556,82969.0
17519,PA,LANCASTER,0.023304766200571342,99613.0
17520,PA,LANCASTER,0.02960399846212995,91917.0
17522,PA,LANCASTER,0.02774434103520155,81764.0
17527,PA,LANCASTER,0.03693486590038314,94926.0
17529,PA,LANCASTER,0.03420229405630865,85242.0
17532,PA,LANCASTER,0.015965166908563134,77984.0
17535,PA,LANCASTER,0.03379174852652259,112690.0
17536,PA,LANCASTER,0.011911357340720222,61765.0
17538,PA,LANCASTER,0.019610458911419423,116097.0
17540,PA,LANCASTER,0.026654240447343897,103125.0
17543,PA,LANCASTER,0.02244839512700196,117584.0
17545,PA,LANCASTER,0.029289259127968804,97835.0
17547,PA,LANCASTER,0.011863066320189809,95777.0
17551,PA,LANCASTER,0.01023772340794725,93971.0
17552,PA,LANCASTER,0.02065119083509195,100067.0
17554,PA,LANCASTER,0.017532715029856434,107727.0
17555,PA,LANCASTER,0.023541305603697285,96023.0
17557,PA,LANCASTER,0.03358818532313925,102455.0
17560,PA,LANCASTER,0.01241753977493209,92220.0
17562,PA,LANCASTER,0.03857844283376198,101462.0
17563,PA,LANCASTER,0.016449791308617727,90917.0
17565,PA,LANCASTER,0.013907581875280395,103083.0
17566,PA,LANCASTER,0.03185185185185185,85615.0
17569,PA,LANCASTER,0.014343163538873995,97686.0
17572,PA,LANCASTER,0.041056485355648535,91048.0
17578,PA,LANCASTER,0.01688039780162261,98893.0
17579,PA,LANCASTER,0.02231237322515213,105638.0
17581,PA,LANCASTER,0.19047619047619047,250001.0
17582,PA,LANCASTER,0.022291021671826627,104524.0
17584,PA,LANCASTER,0.020484332957208577,107319.0
17601,PA,LANCASTER,0.03885050922298981,112390.0
17602,PA,LANCASTER,0.02291567033317392,78943.0
17603,PA,LANCASTER,0.022565583066975006,93438.0
17701,PA,LYCOMING,0.029924496063173937,68160.0
17702,PA,LYCOMING,0.016990519102600205,78929.0
17721,PA,CLINTON,0.014631043256997456,71369.0
17724,PA,BRADFORD,0.02394575121847849,70688.0
17727,PA,LYCOMING,0.10714285714285714,44063.0
17728,PA,LYCOMING,0.014508445214378518,82744.0
17729,PA,POTTER,0.043795620437956206,83125.0
17731,PA,SULLIVAN,0.0880503144654088,98333.0
17737,PA,LYCOMING,0.015382272311909839,70845.0
17740,PA,LYCOMING,0.01920335429769392,79572.0
17744,PA,LYCOMING,0.014685314685314685,73000.0
17745,PA,CLINTON,0.02235052017834686,70229.0
17747,PA,CLINTON,0.01787807737397421,84479.0
17748,PA,CLINTON,0.13071895424836602,66354.0
17750,PA,CLINTON,0.029197080291970802,138317.0
17751,PA,CLINTON,0.025069637883008356,77500.0
17752,PA,LYCOMING,0.01582471089470481,72885.0
17754,PA,LYCOMING,0.02615233736515201,92185.0
17756,PA,LYCOMING,0.028594442207007652,86285.0
17758,PA,SULLIVAN,0.018329938900203666,62000.0
17760,PA,CLINTON,0.016423357664233577,71250.0
17762,PA,LYCOMING,0.017582417582417582,128750.0
17764,PA,CLINTON,0.015384615384615385,47327.0
17765,PA,TIOGA,0.009478672985781991,64181.0
17768,PA,SULLIVAN,0.006787330316742082,91250.0
17771,PA,LYCOMING,0.009402283411685695,78500.0
17772,PA,NORTHUMBERLAND,0.01956787607011822,90288.0
17774,PA,LYCOMING,0.013320647002854425,82109.0
17776,PA,LYCOMING,0.03783783783783784,80750.0
17777,PA,NORTHUMBERLAND,0.015799672082277536,74852.0
17801,PA,NORTHUMBERLAND,0.02032520325203252,66110.0
17810,PA,LYCOMING,0.007287870900572618,74265.0
17812,PA,SNYDER,0.02103120759837178,79063.0
17813,PA,SNYDER,0.01171875,71908.0
17814,PA,COLUMBIA,0.01706910907577019,74783.0
17815,PA,COLUMBIA,0.02606008583690987,81509.0
17820,PA,COLUMBIA,0.012601090840699642,85429.0
17821,PA,MONTOUR,0.022285593578369244,87810.0
17823,PA,NORTHUMBERLAND,0.018404907975460124,78636.0
17824,PA,NORTHUMBERLAND,0.023937600860677782,121644.0
17827,PA,SNYDER,0.015531660692951015,54250.0
17829,PA,UNION,0.01639344262295082,81250.0
17830,PA,NORTHUMBERLAND,0.0289193302891933,83333.0
17832,PA,NORTHUMBERLAND,0.0061162079510703364,55417.0
17834,PA,NORTHUMBERLAND,0.011720983419096626,83950.0
17836,PA,NORTHUMBERLAND,0.022321428571428572,82500.0
17837,PA,UNION,0.030369576861274773,105052.0
17841,PA,SNYDER,0.00886232481450948,64405.0
17842,PA,SNYDER,0.01773917298752141,75403.0
17844,PA,UNION,0.022196147452820964,77389.0
17845,PA,UNION,0.015602145294978059,68250.0
17846,PA,COLUMBIA,0.018463209340211784,84154.0
17847,PA,NORTHUMBERLAND,0.021517553793884484,75457.0
17850,PA,NORTHUMBERLAND,0.02106969205834684,45833.0
17851,PA,NORTHUMBERLAND,0.014380530973451327,61356.0
17853,PA,SNYDER,0.021169036334913113,70625.0
17855,PA,UNION,0.017654476670870115,86818.0
17856,PA,UNION,0.0160926939169617,106360.0
17857,PA,NORTHUMBERLAND,0.020238713025428127,79552.0
17859,PA,COLUMBIA,0.01245995016019936,91618.0
17860,PA,NORTHUMBERLAND,0.026559356136820925,103813.0
17861,PA,SNYDER,0.032,63702.0
17862,PA,SNYDER,0.011131725417439703,36384.0
17864,PA,SNYDER,0.015403830141548709,84531.0
17866,PA,NORTHUMBERLAND,0.011509338717819282,63375.0
17868,PA,NORTHUMBERLAND,0.011352885525070956,97333.0
17870,PA,SNYDER,0.028298599010246044,86908.0
17872,PA,NORTHUMBERLAND,0.015834880419351317,54434.0
17876,PA,SNYDER,0.03831041257367387,94479.0
17878,PA,COLUMBIA,0.013689700130378096,78618.0
17881,PA,NORTHUMBERLAND,0.009034051424600417,75625.0
17888,PA,COLUMBIA,0.005836575875486381,91875.0
17889,PA,UNION,0.01334668001334668,91964.0
17901,PA,SCHUYLKILL,0.02714754098360656,66457.0
17921,PA,SCHUYLKILL,0.013682331945270671,87750.0
17922,PA,SCHUYLKILL,0.011971268954509178,107898.0
17925,PA,SCHUYLKILL,0.014044943820224719,85750.0
17929,PA,SCHUYLKILL,0.02259475218658892,75139.0
17930,PA,SCHUYLKILL,0.014705882352941176,57917.0
17931,PA,SCHUYLKILL,0.014448583361553222,80137.0
17933,PA,SCHUYLKILL,0.07303370786516854,61397.0
17934,PA,SCHUYLKILL,0.021505376344086023,78750.0
17935,PA,SCHUYLKILL,0.0057251908396946565,58929.0
17936,PA,SCHUYLKILL,0.005055611729019211,75625.0
17938,PA,SCHUYLKILL,0.021285140562248995,90523.0
17941,PA,SCHUYLKILL,0.024193548387096774,79904.0
17944,PA,SCHUYLKILL,0.019230769230769232,97386.0
17946,PA,SCHUYLKILL,0.012,118306.0
17948,PA,SCHUYLKILL,0.012911084043848964,48827.0
17951,PA,SCHUYLKILL,0.017391304347826087,78676.0
17953,PA,SCHUYLKILL,0.012012012012012012,102500.0
17954,PA,SCHUYLKILL,0.0170194195941523,47994.0
17959,PA,SCHUYLKILL,0.013067400275103164,81250.0
17960,PA,SCHUYLKILL,0.013223140495867768,72344.0
17961,PA,SCHUYLKILL,0.02786377708978328,116167.0
17963,PA,SCHUYLKILL,0.020366598778004074,81645.0
17964,PA,SCHUYLKILL,0.014008620689655173,69375.0
17965,PA,SCHUYLKILL,0.009859885832900882,70500.0
17967,PA,SCHUYLKILL,0.013054830287206266,89375.0
17968,PA,SCHUYLKILL,0.019867549668874173,99107.0
17970,PA,SCHUYLKILL,0.022088987062164722,67217.0
17972,PA,SCHUYLKILL,0.02423334508283398,79576.0
17976,PA,SCHUYLKILL,0.01540264523689938,66648.0
17978,PA,DAUPHIN,0.02029769959404601,58750.0
17980,PA,SCHUYLKILL,0.017110891740704178,76000.0
17981,PA,SCHUYLKILL,0.017653981953707338,73185.0
17983,PA,SCHUYLKILL,0.030800821355236138,82788.0
17985,PA,SCHUYLKILL,0.015444015444015444,87143.0
18011,PA,LEHIGH,0.013832239758822485,106458.0
18013,PA,NORTHAMPTON,0.01692461863934974,83488.0
18014,PA,NORTHAMPTON,0.018968439744935024,96636.0
18015,PA,NORTHAMPTON,0.017566921606118547,75750.0
18017,PA,NORTHAMPTON,0.024441323576514646,94435.0
18018,PA,NORTHAMPTON,0.025604371168080307,82396.0
18020,PA,NORTHAMPTON,0.02411005531130336,133629.0
18030,PA,CARBON,0.01877133105802048,61875.0
18031,PA,LEHIGH,0.01645456756099538,119306.0
18032,PA,LEHIGH,0.012040557667934094,96295.0
18034,PA,LEHIGH,0.027958387516254877,133387.0
18036,PA,LEHIGH,0.017822736030828516,131290.0
18037,PA,LEHIGH,0.013994565217391305,97401.0
18038,PA,NORTHAMPTON,0.008655510675129832,118578.0
18040,PA,NORTHAMPTON,0.015740198946752486,121588.0
18041,PA,MONTGOMERY,0.021356113187399894,100246.0
18042,PA,NORTHAMPTON,0.01831853273238431,83422.0
18045,PA,NORTHAMPTON,0.026282853566958697,124768.0
18049,PA,LEHIGH,0.02381588081379826,115956.0
18051,PA,LEHIGH,0.029498525073746312,143341.0
18052,PA,LEHIGH,0.02718022263197432,81977.0
18053,PA,LEHIGH,0.008966861598440545,102474.0
18054,PA,MONTGOMERY,0.018346774193548385,124750.0
18055,PA,NORTHAMPTON,0.021363173957273652,108980.0
18056,PA,BERKS,0.006489292667099286,90111.0
18058,PA,MONROE,0.007809371245494593,75000.0
18059,PA,LEHIGH,0.023351648351648352,165139.0
18062,PA,LEHIGH,0.01167577277149914,121341.0
18063,PA,NORTHAMPTON,0.05,77371.0
18064,PA,NORTHAMPTON,0.017999409855414577,115464.0
18065,PA,LEHIGH,0.04059040590405904,77917.0
18066,PA,LEHIGH,0.019066286528866713,116301.0
18067,PA,NORTHAMPTON,0.015287488260461234,99082.0
18069,PA,LEHIGH,0.016874199930175724,151331.0
18070,PA,MONTGOMERY,0.058823529411764705,115382.0
18071,PA,CARBON,0.018456829026739893,80795.0
18072,PA,NORTHAMPTON,0.019028398443131037,85982.0
18073,PA,MONTGOMERY,0.02022890604205483,109924.0
18074,PA,MONTGOMERY,0.015489581412502305,117664.0
18076,PA,MONTGOMERY,0.015545685279187817,117134.0
18077,PA,BUCKS,0.01910551454624403,94893.0
18078,PA,LEHIGH,0.02121171947500994,143462.0
18079,PA,LEHIGH,0.005454545454545455,116343.0
18080,PA,LEHIGH,0.014043196160341304,88375.0
18083,PA,NORTHAMPTON,0.04377104377104377,123438.0
18085,PA,NORTHAMPTON,0.012401352874859075,91875.0
18087,PA,LEHIGH,0.11811023622047244,76667.0
18088,PA,NORTHAMPTON,0.020202020202020204,92962.0
18091,PA,NORTHAMPTON,0.030400815217391304,90500.0
18092,PA,LEHIGH,0.01397011046133853,100000.0
18101,PA,LEHIGH,0.059051648157941124,38168.0
18102,PA,LEHIGH,0.011212238574748257,45999.0
18103,PA,LEHIGH,0.02095399635942413,85009.0
18104,PA,LEHIGH,0.026805594586999288,105425.0
18106,PA,LEHIGH,0.09646397396064507,115307.0
18109,PA,LEHIGH,0.041758241758241756,56174.0
18201,PA,LUZERNE,0.020463847203274217,49924.0
18202,PA,LUZERNE,0.03396198061462168,74613.0
18210,PA,CARBON,0.01131971286581999,74120.0
18211,PA,SCHUYLKILL,0.02411873840445269,76563.0
18214,PA,SCHUYLKILL,0.009704251386321626,90921.0
18216,PA,LUZERNE,0.009665427509293681,78250.0
18218,PA,SCHUYLKILL,0.006050129645635264,70345.0
18219,PA,LUZERNE,0.03897338403041825,74205.0
18220,PA,SCHUYLKILL,0.0165016501650165,78000.0
18221,PA,LUZERNE,0.009070294784580499,53262.0
18222,PA,LUZERNE,0.015464952801767424,125708.0
18224,PA,LUZERNE,0.01415958687323005,79099.0
18229,PA,CARBON,0.019560172394739752,83177.0
18230,PA,CARBON,0.018404907975460124,73636.0
18232,PA,CARBON,0.009203196899975782,49609.0
18235,PA,CARBON,0.023604699958036088,88469.0
18237,PA,SCHUYLKILL,0.011556033324375168,48782.0
18240,PA,CARBON,0.015637016149705203,58947.0
18241,PA,SCHUYLKILL,0.026865671641791045,63250.0
18244,PA,CARBON,0.012903225806451613,63125.0
18248,PA,SCHUYLKILL,0.02032520325203252,68333.0
18249,PA,LUZERNE,0.02187966185977126,102419.0
18250,PA,CARBON,0.011870388193776067,70227.0
18252,PA,SCHUYLKILL,0.022496691662990738,83171.0
18254,PA,CARBON,0.004624277456647399,50208.0
18255,PA,CARBON,0.01314596554850408,83542.0
18256,PA,LUZERNE,0.027932960893854747,63235.0
18301,PA,MONROE,0.020200636833635773,101582.0
18302,PA,MONROE,0.009167088465215679,99162.0
18321,PA,MONROE,0.03956639566395664,97368.0
18322,PA,MONROE,0.06169491525423729,105946.0
18324,PA,PIKE,0.006023481368044921,69730.0
18325,PA,MONROE,0.012725344644750796,112222.0
18326,PA,MONROE,0.026540843409023886,80960.0
18327,PA,MONROE,0.054858934169279,106250.0
18328,PA,PIKE,0.01386926929497881,93363.0
18330,PA,MONROE,0.011230856494611459,92688.0
18331,PA,MONROE,0.059748427672955975,92955.0
18332,PA,MONROE,0.0084985835694051,96467.0
18334,PA,MONROE,0.004565376186997808,91654.0
18335,PA,MONROE,0.01708185053380783,130163.0
18336,PA,PIKE,0.025436793422404933,87104.0
18337,PA,PIKE,0.02159010827086937,109226.0
18342,PA,MONROE,0.025806451612903226,2499.0
18343,PA,NORTHAMPTON,0.024217961654894045,82298.0
18344,PA,MONROE,0.049166187464059805,96940.0
18347,PA,MONROE,0.01679340937896071,78849.0
18351,PA,NORTHAMPTON,0.028052805280528052,54063.0
18353,PA,MONROE,0.009779097179778224,106779.0
18354,PA,MONROE,0.03679852805887764,83821.0
18360,PA,MONROE,0.03097631623785994,87500.0
18370,PA,MONROE,0.04822834645669291,91674.0
